[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220414-dilution-new7_17_15.lcd
Output Date,11/20/2023
Output Time,3:54:26 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
0.00000,-3905
0.00167,-3905
0.00333,-3909
0.00500,-3914
0.00667,-3918
0.00833,-3922
0.01000,-3926
0.01167,-1
0.01333,-6
0.01500,-10
0.01667,-14
0.01833,-18
0.02000,-22
0.02167,-1
0.02333,-4
0.02500,-8
0.02667,-11
0.02833,-14
0.03000,-18
0.03167,-20
0.03333,-22
0.03500,-24
0.03667,-25
0.03833,-27
0.04000,-29
0.04167,-32
0.04333,-35
0.04500,-39
0.04667,-44
0.04833,-48
0.05000,-52
0.05167,-56
0.05333,-61
0.05500,-65
0.05667,-69
0.05833,-72
0.06000,-75
0.06167,-78
0.06333,-80
0.06500,-83
0.06667,-86
0.06833,-89
0.07000,-92
0.07167,-95
0.07333,-98
0.07500,-100
0.07667,-103
0.07833,-105
0.08000,-107
0.08167,-108
0.08333,-110
0.08500,-112
0.08667,-114
0.08833,-116
0.09000,-118
0.09167,-121
0.09333,-125
0.09500,-129
0.09667,-133
0.09833,-136
0.10000,-139
0.10167,-142
0.10333,-144
0.10500,-146
0.10667,-148
0.10833,-148
0.11000,-148
0.11167,-147
0.11333,-146
0.11500,-146
0.11667,-146
0.11833,-148
0.12000,-149
0.12167,-151
0.12333,-154
0.12500,-157
0.12667,-161
0.12833,-165
0.13000,-169
0.13167,-172
0.13333,-174
0.13500,-175
0.13667,-176
0.13833,-175
0.14000,-175
0.14167,-174
0.14333,-173
0.14500,-172
0.14667,-171
0.14833,-170
0.15000,-171
0.15167,-173
0.15333,-175
0.15500,-178
0.15667,-180
0.15833,-183
0.16000,-186
0.16167,-190
0.16333,-193
0.16500,-195
0.16667,-197
0.16833,-198
0.17000,-199
0.17167,-200
0.17333,-201
0.17500,-202
0.17667,-204
0.17833,-206
0.18000,-209
0.18167,-212
0.18333,-215
0.18500,-218
0.18667,-222
0.18833,-225
0.19000,-228
0.19167,-229
0.19333,-231
0.19500,-231
0.19667,-232
0.19833,-233
0.20000,-233
0.20167,-233
0.20333,-233
0.20500,-233
0.20667,-234
0.20833,-233
0.21000,-233
0.21167,-233
0.21333,-232
0.21500,-231
0.21667,-229
0.21833,-227
0.22000,-225
0.22167,-222
0.22333,-219
0.22500,-216
0.22667,-213
0.22833,-209
0.23000,-218
0.23167,-250
0.23333,-309
0.23500,-394
0.23667,-507
0.23833,-868
0.24000,-1674
0.24167,-2989
0.24333,-4825
0.24500,-7165
0.24667,-7788
0.24833,-4934
0.25000,1724
0.25167,12064
0.25333,25867
0.25500,41499
0.25667,58440
0.25833,77562
0.26000,99864
0.26167,126180
0.26333,166469
0.26500,230591
0.26667,323253
0.26833,446618
0.27000,601446
0.27167,761154
0.27333,911927
0.27500,1061180
0.27667,1219820
0.27833,1396462
0.28000,1548583
0.28167,1647682
0.28333,1698403
0.28500,1712645
0.28667,1701037
0.28833,1668775
0.29000,1616545
0.29167,1543421
0.29333,1448305
0.29500,1330483
0.29667,1209657
0.29833,1095978
0.30000,983714
0.30167,864571
0.30333,731938
0.30500,605922
0.30667,497821
0.30833,401284
0.31000,307111
0.31167,207922
0.31333,120210
0.31500,54361
0.31667,6233
0.31833,-30947
0.32000,-62796
0.32167,-84772
0.32333,-93256
0.32500,-89417
0.32667,-75343
0.32833,-52850
0.33000,-28935
0.33167,-7750
0.33333,11215
0.33500,29533
0.33667,48605
0.33833,65018
0.34000,76559
0.34167,83961
0.34333,88519
0.34500,91326
0.34667,92327
0.34833,91328
0.35000,88454
0.35167,83876
0.35333,77743
0.35500,71434
0.35667,65726
0.35833,60388
0.36000,54991
0.36167,49174
0.36333,43803
0.36500,39381
0.36667,35633
0.36833,32158
0.37000,28630
0.37167,25458
0.37333,22876
0.37500,20698
0.37667,18683
0.37833,16637
0.38000,14792
0.38167,13279
0.38333,11990
0.38500,10783
0.38667,9547
0.38833,8438
0.39000,7544
0.39167,6805
0.39333,6135
0.39500,5467
0.39667,4880
0.39833,4425
0.40000,4068
0.40167,3762
0.40333,3472
0.40500,3230
0.40667,3058
0.40833,2940
0.41000,2857
0.41167,2793
0.41333,2749
0.41500,2725
0.41667,2719
0.41833,2724
0.42000,2739
0.42167,2755
0.42333,2767
0.42500,2775
0.42667,2781
0.42833,2784
0.43000,2780
0.43167,2764
0.43333,2734
0.43500,2692
0.43667,2637
0.43833,2576
0.44000,2511
0.44167,2438
0.44333,2355
0.44500,2258
0.44667,2161
0.44833,2071
0.45000,1983
0.45167,1891
0.45333,1788
0.45500,1690
0.45667,1602
0.45833,1521
0.46000,1438
0.46167,1348
0.46333,1262
0.46500,1189
0.46667,1122
0.46833,1055
0.47000,984
0.47167,917
0.47333,859
0.47500,805
