[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_Buffer(231118)_2_02.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
0.60667,-298
0.60833,-300
0.61000,-303
0.61167,-307
0.61333,-312
0.61500,-316
0.61667,-321
0.61833,-326
0.62000,-331
0.62167,-337
0.62333,-341
0.62500,-344
0.62667,-347
0.62833,-350
0.63000,-353
0.63167,-356
0.63333,-359
0.63500,-363
0.63667,-368
0.63833,-372
0.64000,-376
0.64167,-380
0.64333,-385
0.64500,-389
0.64667,-393
0.64833,-396
0.65000,-398
0.65167,-399
0.65333,-399
0.65500,-399
0.65667,-398
0.65833,-398
0.66000,-398
0.66167,-398
0.66333,-398
0.66500,-398
0.66667,-400
0.66833,-402
0.67000,-406
0.67167,-409
0.67333,-412
0.67500,-414
0.67667,-416
0.67833,-418
0.68000,-420
0.68167,-422
0.68333,-423
0.68500,-424
0.68667,-424
0.68833,-425
0.69000,-426
0.69167,-427
0.69333,-429
0.69500,-431
0.69667,-433
0.69833,-436
0.70000,-438
0.70167,-440
0.70333,-443
0.70500,-445
0.70667,-447
0.70833,-448
0.71000,-449
0.71167,-450
0.71333,-450
0.71500,-450
0.71667,-450
0.71833,-448
0.72000,-447
0.72167,-445
0.72333,-444
0.72500,-443
0.72667,-442
0.72833,-441
0.73000,-440
0.73167,-440
0.73333,-441
0.73500,-442
0.73667,-443
0.73833,-445
0.74000,-446
0.74167,-447
0.74333,-447
0.74500,-447
0.74667,-447
0.74833,-446
0.75000,-444
0.75167,-442
0.75333,-440
0.75500,-437
0.75667,-435
0.75833,-433
0.76000,-431
0.76167,-428
0.76333,-426
0.76500,-424
0.76667,-422
0.76833,-420
0.77000,-418
0.77167,-417
0.77333,-416
0.77500,-416
0.77667,-416
0.77833,-418
0.78000,-419
0.78167,-421
0.78333,-424
0.78500,-426
0.78667,-429
0.78833,-432
0.79000,-434
0.79167,-435
0.79333,-435
0.79500,-436
0.79667,-436
0.79833,-437
0.80000,-437
0.80167,-438
0.80333,-438
0.80500,-439
0.80667,-441
0.80833,-443
0.81000,-446
0.81167,-449
0.81333,-452
0.81500,-455
0.81667,-459
0.81833,-463
0.82000,-467
0.82167,-472
0.82333,-476
0.82500,-480
0.82667,-484
0.82833,-488
0.83000,-492
0.83167,-496
0.83333,-499
0.83500,-501
0.83667,-504
0.83833,-507
0.84000,-511
0.84167,-516
0.84333,-522
0.84500,-530
0.84667,-538
0.84833,-544
0.85000,-551
0.85167,-557
0.85333,-564
0.85500,-570
0.85667,-575
0.85833,-579
0.86000,-582
0.86167,-585
0.86333,-588
0.86500,-591
0.86667,-593
0.86833,-596
0.87000,-599
0.87167,-602
0.87333,-604
0.87500,-608
0.87667,-611
0.87833,-615
0.88000,-619
0.88167,-624
0.88333,-629
0.88500,-634
0.88667,-641
0.88833,-647
0.89000,-653
0.89167,-657
0.89333,-661
0.89500,-665
0.89667,-670
0.89833,-674
0.90000,-678
0.90167,-683
0.90333,-689
0.90500,-694
0.90667,-699
0.90833,-703
0.91000,-707
0.91167,-711
0.91333,-715
0.91500,-718
0.91667,-720
0.91833,-721
0.92000,-722
0.92167,-722
0.92333,-723
0.92500,-724
0.92667,-726
0.92833,-728
0.93000,-730
0.93167,-731
0.93333,-733
0.93500,-735
0.93667,-737
0.93833,-739
0.94000,-741
0.94167,-742
0.94333,-743
0.94500,-744
0.94667,-745
0.94833,-746
0.95000,-746
0.95167,-747
0.95333,-747
0.95500,-748
0.95667,-749
0.95833,-750
0.96000,-751
0.96167,-753
0.96333,-755
0.96500,-756
0.96667,-758
0.96833,-761
0.97000,-763
0.97167,-766
0.97333,-768
0.97500,-771
0.97667,-773
0.97833,-776
0.98000,-778
0.98167,-780
0.98333,-781
0.98500,-782
0.98667,-783
0.98833,-784
0.99000,-786
0.99167,-788
0.99333,-791
0.99500,-795
0.99667,-799
0.99833,-802
1.00000,-805
1.00167,-807
1.00333,-809
1.00500,-811
1.00667,-812
1.00833,-813
1.01000,-813
1.01167,-812
1.01333,-812
1.01500,-811
1.01667,-810
1.01833,-810
1.02000,-809
1.02167,-809
1.02333,-808
1.02500,-808
1.02667,-807
1.02833,-807
1.03000,-806
1.03167,-806
1.03333,-807
1.03500,-808
1.03667,-810
1.03833,-813
1.04000,-815
1.04167,-818
1.04333,-821
1.04500,-825
1.04667,-828
1.04833,-831
1.05000,-833
1.05167,-835
1.05333,-836
1.05500,-837
1.05667,-838
1.05833,-838
1.06000,-838
1.06167,-837
1.06333,-836
1.06500,-836
1.06667,-836
1.06833,-836
1.07000,-837
1.07167,-838
1.07333,-839
1.07500,-840
1.07667,-842
1.07833,-844
1.08000,-846
1.08167,-847
1.08333,-848
1.08500,-849
1.08667,-849
1.08833,-850
