[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_none_1_01.lcd
Output Date,11/20/2023
Output Time,12:56:17 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
0.61500,104704
0.61667,105787
0.61833,106908
0.62000,107908
0.62167,108687
0.62333,109299
0.62500,109819
0.62667,110311
0.62833,110694
0.63000,110910
0.63167,110979
0.63333,110932
0.63500,110797
0.63667,110585
0.63833,110290
0.64000,109898
0.64167,109399
0.64333,108787
0.64500,108138
0.64667,107484
0.64833,106789
0.65000,106009
0.65167,105111
0.65333,104203
0.65500,103332
0.65667,102447
0.65833,101486
0.66000,100398
0.66167,99315
0.66333,98295
0.66500,97277
0.66667,96186
0.66833,94962
0.67000,93755
0.67167,92638
0.67333,91544
0.67500,90388
0.67667,89102
0.67833,87844
0.68000,86693
0.68167,85579
0.68333,84412
0.68500,83122
0.68667,81867
0.68833,80726
0.69000,79629
0.69167,78486
0.69333,77226
0.69500,76004
0.69667,74896
0.69833,73835
0.70000,72732
0.70167,71518
0.70333,70337
0.70500,69260
0.70667,68219
0.70833,67131
0.71000,65928
0.71167,64755
0.71333,63682
0.71500,62644
0.71667,61555
0.71833,60352
0.72000,59182
0.72167,58123
0.72333,57110
0.72500,56058
0.72667,54901
0.72833,53782
0.73000,52774
0.73167,51814
0.73333,50821
0.73500,49732
0.73667,48680
0.73833,47733
0.74000,46832
0.74167,45901
0.74333,44880
0.74500,43895
0.74667,43012
0.74833,42175
0.75000,41313
0.75167,40370
0.75333,39463
0.75500,38652
0.75667,37885
0.75833,37098
0.76000,36238
0.76167,35412
0.76333,34673
0.76500,33975
0.76667,33259
0.76833,32478
0.77000,31728
0.77167,31059
0.77333,30431
0.77500,29789
0.77667,29089
0.77833,28418
0.78000,27822
0.78167,27262
0.78333,26690
0.78500,26068
0.78667,25472
0.78833,24943
0.79000,24448
0.79167,23943
0.79333,23395
0.79500,22871
0.79667,22408
0.79833,21976
0.80000,21538
0.80167,21063
0.80333,20611
0.80500,20213
0.80667,19842
0.80833,19467
0.81000,19061
0.81167,18676
0.81333,18337
0.81500,18025
0.81667,17709
0.81833,17369
0.82000,17046
0.82167,16763
0.82333,16502
0.82500,16239
0.82667,15955
0.82833,15687
0.83000,15452
0.83167,15237
0.83333,15022
0.83500,14790
0.83667,14572
0.83833,14383
0.84000,14213
0.84167,14043
0.84333,13863
0.84500,13694
0.84667,13549
0.84833,13418
0.85000,13289
0.85167,13152
0.85333,13024
0.85500,12914
0.85667,12815
0.85833,12717
0.86000,12613
0.86167,12516
0.86333,12433
0.86500,12357
0.86667,12283
0.86833,12203
0.87000,12129
0.87167,12066
0.87333,12011
0.87500,11957
0.87667,11901
0.87833,11849
0.88000,11807
0.88167,11771
0.88333,11737
0.88500,11703
0.88667,11673
0.88833,11648
0.89000,11628
0.89167,11609
0.89333,11591
0.89500,11574
0.89667,11561
0.89833,11549
0.90000,11538
0.90167,11527
0.90333,11517
0.90500,11508
0.90667,11501
0.90833,11495
0.91000,11488
0.91167,11482
0.91333,11478
0.91500,11476
0.91667,11473
0.91833,11472
0.92000,11471
0.92167,11470
0.92333,11469
0.92500,11469
0.92667,11469
0.92833,11469
0.93000,11469
0.93167,11469
0.93333,11469
0.93500,11469
0.93667,11469
0.93833,11468
0.94000,11466
0.94167,11463
0.94333,11459
0.94500,11455
0.94667,11452
0.94833,11450
0.95000,11448
0.95167,11446
0.95333,11445
0.95500,11445
0.95667,11445
0.95833,11446
0.96000,11448
0.96167,11449
0.96333,11449
0.96500,11447
0.96667,11443
0.96833,11438
0.97000,11433
0.97167,11428
0.97333,11422
0.97500,11416
0.97667,11408
0.97833,11402
0.98000,11396
0.98167,11391
0.98333,11386
0.98500,11381
0.98667,11376
0.98833,11371
0.99000,11367
0.99167,11362
0.99333,11358
0.99500,11353
0.99667,11350
0.99833,11347
1.00000,11345
1.00167,11343
1.00333,11342
1.00500,11343
1.00667,11344
1.00833,11347
1.01000,11351
1.01167,11355
1.01333,11360
1.01500,11365
1.01667,11372
1.01833,11379
1.02000,11387
1.02167,11395
1.02333,11405
1.02500,11417
1.02667,11430
1.02833,11445
1.03000,11460
1.03167,11478
1.03333,11499
1.03500,11523
1.03667,11548
1.03833,11572
1.04000,11598
1.04167,11625
1.04333,11657
1.04500,11689
1.04667,11720
1.04833,11752
1.05000,11787
1.05167,11827
1.05333,11868
1.05500,11909
1.05667,11951
1.05833,11998
1.06000,12052
1.06167,12106
1.06333,12159
1.06500,12214
1.06667,12274
1.06833,12342
1.07000,12410
1.07167,12476
1.07333,12544
1.07500,12618
1.07667,12701
1.07833,12785
1.08000,12866
1.08167,12948
1.08333,13037
1.08500,13138
1.08667,13240
1.08833,13337
1.09000,13436
1.09167,13543
1.09333,13664
1.09500,13785
1.09667,13901
1.09833,14018
1.10000,14145
1.10167,14289
1.10333,14432
1.10500,14566
1.10667,14700
1.10833,14843
1.11000,15003
1.11167,15162
1.11333,15312
1.11500,15462
1.11667,15622
1.11833,15802
1.12000,15981
1.12167,16152
1.12333,16323
1.12500,16508
1.12667,16717
1.12833,16924
1.13000,17117
1.13167,17308
1.13333,17512
1.13500,17739
1.13667,17964
1.13833,18172
1.14000,18378
1.14167,18597
1.14333,18841
1.14500,19082
1.14667,19306
1.14833,19527
1.15000,19762
1.15167,20024
1.15333,20282
1.15500,20520
1.15667,20753
1.15833,20998
1.16000,21271
1.16167,21539
1.16333,21785
1.16500,22024
1.16667,22277
1.16833,22557
1.17000,22831
1.17167,23081
1.17333,23324
1.17500,23578
1.17667,23860
1.17833,24133
1.18000,24382
1.18167,24621
1.18333,24870
1.18500,25145
1.18667,25411
1.18833,25652
1.19000,25882
1.19167,26121
1.19333,26384
1.19500,26638
1.19667,26866
1.19833,27083
1.20000,27307
1.20167,27552
1.20333,27788
1.20500,27998
1.20667,28197
1.20833,28400
1.21000,28622
1.21167,28835
1.21333,29022
1.21500,29196
1.21667,29372
1.21833,29563
1.22000,29744
1.22167,29901
1.22333,30045
1.22500,30188
1.22667,30342
1.22833,30486
1.23000,30609
1.23167,30718
1.23333,30825
1.23500,30937
1.23667,31040
1.23833,31125
1.24000,31197
1.24167,31265
1.24333,31335
1.24500,31396
1.24667,31445
1.24833,31483
1.25000,31517
1.25167,31549
1.25333,31574
1.25500,31589
1.25667,31595
1.25833,31594
1.26000,31587
1.26167,31573
1.26333,31552
1.26500,31522
1.26667,31483
1.26833,31434
1.27000,31380
1.27167,31322
1.27333,31259
1.27500,31185
1.27667,31098
1.27833,31008
1.28000,30918
1.28167,30823
1.28333,30716
1.28500,30594
1.28667,30470
1.28833,30350
1.29000,30227
1.29167,30093
1.29333,29940
1.29500,29788
1.29667,29643
1.29833,29499
1.30000,29344
1.30167,29170
1.30333,28997
1.30500,28833
1.30667,28670
