[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-new_5_03.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
0.61333,-23
0.61500,-26
0.61667,-29
0.61833,-32
0.62000,-34
0.62167,-33
0.62333,-29
0.62500,-22
0.62667,-13
0.62833,-5
0.63000,2
0.63167,8
0.63333,13
0.63500,17
0.63667,21
0.63833,23
0.64000,24
0.64167,24
0.64333,24
0.64500,23
0.64667,23
0.64833,23
0.65000,24
0.65167,26
0.65333,28
0.65500,30
0.65667,33
0.65833,36
0.66000,39
0.66167,43
0.66333,48
0.66500,54
0.66667,61
0.66833,70
0.67000,79
0.67167,88
0.67333,98
0.67500,108
0.67667,121
0.67833,133
0.68000,143
0.68167,152
0.68333,161
0.68500,171
0.68667,178
0.68833,183
0.69000,183
0.69167,181
0.69333,177
0.69500,171
0.69667,165
0.69833,157
0.70000,148
0.70167,137
0.70333,127
0.70500,117
0.70667,108
0.70833,100
0.71000,90
0.71167,82
0.71333,75
0.71500,70
0.71667,66
0.71833,63
0.72000,61
0.72167,59
0.72333,59
0.72500,60
0.72667,61
0.72833,61
0.73000,60
0.73167,58
0.73333,54
0.73500,48
0.73667,42
0.73833,36
0.74000,31
0.74167,24
0.74333,17
0.74500,10
0.74667,3
0.74833,-4
0.75000,-12
0.75167,-20
0.75333,-28
0.75500,-35
0.75667,-41
0.75833,-46
0.76000,-52
0.76167,-56
0.76333,-59
0.76500,-59
0.76667,-58
0.76833,-56
0.77000,-53
0.77167,-51
0.77333,-50
0.77500,-50
0.77667,-50
0.77833,-51
0.78000,-52
0.78167,-54
0.78333,-56
0.78500,-59
0.78667,-61
0.78833,-62
0.79000,-60
0.79167,-57
0.79333,-52
0.79500,-46
0.79667,-41
0.79833,-36
0.80000,-32
0.80167,-26
0.80333,-22
0.80500,-20
0.80667,-18
0.80833,-19
0.81000,-20
0.81167,-22
0.81333,-24
0.81500,-26
0.81667,-29
0.81833,-32
0.82000,-36
0.82167,-41
0.82333,-47
0.82500,-54
0.82667,-63
0.82833,-72
0.83000,-82
0.83167,-92
0.83333,-102
0.83500,-115
0.83667,-127
0.83833,-138
0.84000,-148
0.84167,-158
0.84333,-169
0.84500,-179
0.84667,-189
0.84833,-198
0.85000,-208
0.85167,-219
0.85333,-230
0.85500,-240
0.85667,-250
0.85833,-261
0.86000,-272
0.86167,-284
0.86333,-294
0.86500,-303
0.86667,-313
0.86833,-323
0.87000,-332
0.87167,-338
0.87333,-343
0.87500,-347
0.87667,-350
0.87833,-351
0.88000,-351
0.88167,-347
0.88333,-342
0.88500,-335
0.88667,-326
0.88833,-316
0.89000,-305
0.89167,-292
0.89333,-277
0.89500,-261
0.89667,-248
0.89833,-235
0.90000,-223
0.90167,-209
0.90333,-197
0.90500,-188
0.90667,-182
0.90833,-177
0.91000,-174
0.91167,-171
0.91333,-171
0.91500,-171
0.91667,-173
0.91833,-177
0.92000,-180
0.92167,-182
0.92333,-183
0.92500,-183
0.92667,-182
0.92833,-180
0.93000,-177
0.93167,-172
0.93333,-166
0.93500,-158
0.93667,-148
0.93833,-138
0.94000,-125
0.94167,-111
0.94333,-94
0.94500,-75
0.94667,-55
0.94833,-32
0.95000,-6
0.95167,25
0.95333,57
0.95500,89
0.95667,121
0.95833,158
0.96000,199
0.96167,240
0.96333,276
0.96500,309
0.96667,344
0.96833,381
0.97000,414
0.97167,440
0.97333,459
0.97500,474
0.97667,487
0.97833,496
0.98000,497
0.98167,492
0.98333,480
0.98500,464
0.98667,444
0.98833,423
0.99000,400
0.99167,373
0.99333,341
0.99500,310
0.99667,280
0.99833,251
1.00000,220
1.00167,186
1.00333,153
1.00500,122
1.00667,93
1.00833,62
1.01000,28
1.01167,-4
1.01333,-31
1.01500,-55
1.01667,-77
1.01833,-101
1.02000,-122
1.02167,-139
1.02333,-153
1.02500,-166
1.02667,-179
1.02833,-192
1.03000,-202
1.03167,-212
1.03333,-222
1.03500,-233
1.03667,-244
1.03833,-252
1.04000,-259
1.04167,-264
1.04333,-270
1.04500,-275
1.04667,-277
1.04833,-278
1.05000,-277
1.05167,-275
1.05333,-270
1.05500,-264
1.05667,-254
1.05833,-242
1.06000,-227
1.06167,-210
1.06333,-191
1.06500,-170
1.06667,-145
1.06833,-116
1.07000,-86
1.07167,-57
