[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-old_6_04.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
0.83333,272
0.83500,258
0.83667,246
0.83833,235
0.84000,222
0.84167,208
0.84333,195
0.84500,183
0.84667,170
0.84833,157
0.85000,143
0.85167,128
0.85333,114
0.85500,99
0.85667,83
0.85833,64
0.86000,46
0.86167,30
0.86333,16
0.86500,1
0.86667,-15
0.86833,-30
0.87000,-42
0.87167,-53
0.87333,-64
0.87500,-76
0.87667,-86
0.87833,-94
0.88000,-100
0.88167,-104
0.88333,-108
0.88500,-109
0.88667,-109
0.88833,-105
0.89000,-100
0.89167,-92
0.89333,-83
0.89500,-76
0.89667,-68
0.89833,-61
0.90000,-53
0.90167,-46
0.90333,-41
0.90500,-38
0.90667,-36
0.90833,-35
0.91000,-36
0.91167,-37
0.91333,-40
0.91500,-44
0.91667,-49
0.91833,-54
0.92000,-58
0.92167,-63
0.92333,-67
0.92500,-71
0.92667,-74
0.92833,-76
0.93000,-76
0.93167,-74
0.93333,-71
0.93500,-67
0.93667,-60
0.93833,-52
0.94000,-42
0.94167,-29
0.94333,-15
0.94500,-1
0.94667,14
0.94833,31
0.95000,50
0.95167,71
0.95333,93
0.95500,117
0.95667,144
0.95833,176
0.96000,209
0.96167,241
0.96333,273
0.96500,307
0.96667,347
0.96833,384
0.97000,414
0.97167,439
0.97333,461
0.97500,484
0.97667,502
0.97833,512
0.98000,515
0.98167,513
0.98333,507
0.98500,497
0.98667,485
0.98833,468
0.99000,447
0.99167,421
0.99333,395
0.99500,369
0.99667,342
0.99833,312
1.00000,279
1.00167,245
1.00333,215
1.00500,187
1.00667,157
1.00833,125
1.01000,95
1.01167,69
1.01333,46
1.01500,24
1.01667,1
1.01833,-21
1.02000,-40
1.02167,-57
1.02333,-75
1.02500,-93
1.02667,-111
1.02833,-125
1.03000,-138
1.03167,-151
1.03333,-163
1.03500,-175
1.03667,-185
1.03833,-194
1.04000,-203
1.04167,-212
1.04333,-221
1.04500,-227
1.04667,-231
1.04833,-235
1.05000,-238
1.05167,-239
1.05333,-237
1.05500,-233
1.05667,-225
1.05833,-215
1.06000,-203
1.06167,-191
1.06333,-176
1.06500,-159
1.06667,-139
1.06833,-118
1.07000,-97
1.07167,-75
1.07333,-49
1.07500,-19
1.07667,9
1.07833,33
1.08000,55
1.08167,75
1.08333,97
1.08500,115
1.08667,127
1.08833,134
1.09000,136
1.09167,136
1.09333,132
1.09500,125
1.09667,114
1.09833,98
1.10000,79
1.10167,60
1.10333,40
1.10500,21
1.10667,-0
1.10833,-24
1.11000,-47
1.11167,-65
1.11333,-80
1.11500,-93
1.11667,-107
1.11833,-118
1.12000,-126
1.12167,-132
1.12333,-137
1.12500,-140
1.12667,-142
1.12833,-140
1.13000,-136
1.13167,-128
1.13333,-118
1.13500,-106
